time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010476329856	7.38031	-13.1678	-2.72903	-0.25286	-1.4308	lidar	0.0268514	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	7.25269	-13.162	-2.67025	-0.271701	-1.31662	radar	0.00350605	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	7.10018	-13.1281	-2.688	-0.335756	-1.3034	lidar	0.126555	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	6.96666	-13.1007	-2.65791	-0.371265	-1.23694	radar	0.0486194	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	6.79594	-13.0709	-2.70315	-0.413135	-1.19824	lidar	0.885183	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	6.67163	-13.0878	-2.58802	-0.362883	-0.980426	radar	-0.0126608	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	6.51801	-13.0645	-2.61135	-0.389091	-0.945133	lidar	0.154973	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	6.38223	-13.0169	-2.60555	-0.425496	-0.916453	radar	0.0451026	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	6.22795	-12.9772	-2.63196	-0.452528	-0.886784	lidar	0.303529	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	6.0967	-12.8597	-2.70158	-0.572418	-1.01739	radar	0.0472029	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	5.94318	-12.7977	-2.73149	-0.602998	-0.985385	lidar	0.448209	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	5.81951	-12.7431	-2.68949	-0.615883	-0.913734	radar	0.136529	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	5.65947	-12.6865	-2.72387	-0.628338	-0.867058	lidar	0.669622	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	5.53648	-12.5834	-2.75715	-0.694841	-0.905758	radar	0.029816	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	5.37197	-12.5109	-2.79912	-0.704416	-0.855421	lidar	1.11827	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	5.25252	-12.4177	-2.79493	-0.741236	-0.840146	radar	0.024176	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	5.11464	-12.3278	-2.81401	-0.764077	-0.811332	lidar	0.266972	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	5.01294	-12.2385	-2.80595	-0.795314	-0.79771	radar	0.123639	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	4.90429	-12.1415	-2.81565	-0.825705	-0.785707	lidar	0.0728161	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	4.81109	-12.0651	-2.75548	-0.831024	-0.722852	radar	-0.00178147	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	4.73652	-11.9529	-2.74677	-0.881748	-0.740754	lidar	0.0863247	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	4.64964	-11.8014	-2.83913	-0.964156	-0.821484	radar	0.303773	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	4.5671	-11.6768	-2.84809	-1.00638	-0.821869	lidar	0.0340809	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	4.50773	-11.5846	-2.75163	-1.02755	-0.781244	radar	-0.00283355	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	4.47147	-11.4554	-2.73475	-1.09371	-0.815467	lidar	0.407313	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	4.38333	-11.282	-2.87021	-1.15194	-0.842622	radar	0.0300304	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	4.36861	-11.112	-2.86154	-1.24295	-0.897609	lidar	0.520346	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	4.39119	-10.9811	-2.70349	-1.34294	-0.969188	radar	0.0473886	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	4.38915	-10.8343	-2.69064	-1.41823	-0.997434	lidar	0.302173	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	4.384	-10.6918	-2.67522	-1.48416	-1.01388	radar	0.201419	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	4.39457	-10.5432	-2.67121	-1.55619	-1.03406	lidar	0.133117	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	4.40303	-10.3965	-2.66775	-1.61965	-1.04332	radar	0.00233686	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	4.42239	-10.2489	-2.66863	-1.68409	-1.05155	lidar	0.0216538	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	4.45024	-10.1068	-2.66437	-1.74814	-1.06026	radar	0.118775	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	4.49981	-9.95898	-2.67098	-1.82326	-1.07919	lidar	0.144651	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	4.54023	-9.81362	-2.67827	-1.88066	-1.07384	radar	0.0739349	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	4.60454	-9.66827	-2.68992	-1.95211	-1.08642	lidar	0.0945131	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	4.66215	-9.53209	-2.69317	-2.00584	-1.07332	radar	0.0407136	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	4.75326	-9.39372	-2.71033	-2.08326	-1.09141	lidar	0.327812	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	4.78143	-9.24968	-2.71519	-2.06804	-0.959596	radar	0.00373638	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.87681	-9.10696	-2.74204	-2.13291	-0.968532	lidar	0.247469	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	4.99116	-8.99327	-2.74462	-2.22775	-1.03792	radar	0.165981	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.09828	-8.87095	-2.75867	-2.29091	-1.04219	lidar	0.0926989	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.16029	-8.73827	-2.74979	-2.28072	-0.919766	radar	0.0638513	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.27802	-8.61256	-2.77723	-2.33616	-0.920338	lidar	0.207267	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.35446	-8.48459	-2.76933	-2.33272	-0.821031	radar	0.0905685	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.46201	-8.37435	-2.77247	-2.37684	-0.819524	lidar	2.0632e-006	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	5.50271	-8.24219	-2.74502	-2.30451	-0.599806	radar	0.14526	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	5.60509	-8.12697	-2.76752	-2.3328	-0.594848	lidar	0.0633159	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.7178	-8.01503	-2.77756	-2.37358	-0.612849	radar	0.256957	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.83268	-7.90027	-2.79105	-2.40422	-0.608133	lidar	0.00689265	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	5.95637	-7.80033	-2.80014	-2.4509	-0.635312	radar	0.0637432	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.08953	-7.6959	-2.82076	-2.48744	-0.63471	lidar	0.166397	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.18178	-7.59072	-2.81083	-2.47225	-0.540881	radar	0.000525399	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.30199	-7.49276	-2.83062	-2.49689	-0.536171	lidar	0.0741821	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.40952	-7.38126	-2.82284	-2.48629	-0.457133	radar	0.00921221	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.53678	-7.28215	-2.83146	-2.5095	-0.454234	lidar	0.00901166	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.64177	-7.18956	-2.82512	-2.50707	-0.401904	radar	0.0582185	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.7567	-7.09278	-2.83749	-2.52009	-0.393442	lidar	0.000790095	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.87918	-7.01758	-2.8427	-2.55691	-0.430072	radar	0.0726565	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	6.99058	-6.94031	-2.8346	-2.57587	-0.428195	lidar	0.0853807	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.11378	-6.85015	-2.82971	-2.58677	-0.40671	radar	0.235374	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.2483	-6.76687	-2.83385	-2.60804	-0.405205	lidar	0.00302035	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.34214	-6.66587	-2.81186	-2.5696	-0.290078	radar	0.132186	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.4563	-6.58281	-2.8133	-2.57847	-0.284031	lidar	0.0371226	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.57905	-6.51353	-2.81499	-2.60076	-0.299508	radar	0.00671141	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.6925	-6.44309	-2.80613	-2.61428	-0.298647	lidar	0.0840862	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.84472	-6.40759	-2.83372	-2.70089	-0.443701	radar	0.0101509	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.97088	-6.34713	-2.8322	-2.7216	-0.442259	lidar	0.00996771	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.06047	-6.2348	-2.76473	-2.63365	-0.214454	radar	0.0370695	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.18738	-6.15816	-2.7604	-2.64184	-0.210811	lidar	0.0659444	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.28258	-6.04197	-2.72681	-2.57355	-0.0570266	radar	0.462793	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.39935	-5.96074	-2.71737	-2.57375	-0.054288	lidar	0.136372	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.5523	-5.91906	-2.7387	-2.65099	-0.202525	radar	0.0746168	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.67902	-5.84685	-2.73357	-2.65924	-0.199565	lidar	0.0591318	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.80736	-5.77281	-2.73208	-2.66609	-0.195614	radar	0.278214	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.94342	-5.69426	-2.74194	-2.67088	-0.188648	lidar	0.00404071	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	9.0312	-5.59154	-2.707	-2.60411	-0.0414828	radar	0.0970921	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.14917	-5.50643	-2.72	-2.59658	-0.0304546	lidar	0.000720897	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.26647	-5.41667	-2.71091	-2.5744	0.0158559	radar	0.00263097	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.38469	-5.33724	-2.7029	-2.57203	0.0173122	lidar	0.0780688	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.45003	-5.1875	-2.65373	-2.43773	0.273428	radar	0.187069	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.55993	-5.08738	-2.65683	-2.41953	0.276885	lidar	0.000817351	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.66243	-4.98145	-2.65639	-2.39227	0.297128	radar	0.0851357	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.76595	-4.87151	-2.66213	-2.36937	0.304135	lidar	0.00970734	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.8776	-4.77582	-2.66493	-2.36252	0.28918	radar	0.278531	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	9.97699	-4.66981	-2.66345	-2.34387	0.292196	lidar	0.0208316	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0714	-4.57585	-2.66548	-2.3378	0.273081	radar	0.084944	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.1622	-4.46961	-2.67325	-2.31853	0.278703	lidar	0.00202903	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.2401	-4.34105	-2.66781	-2.26386	0.350754	radar	0.169068	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3326	-4.21376	-2.68045	-2.23746	0.357806	lidar	8.71059e-005	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.4435	-4.11416	-2.6869	-2.26367	0.266594	radar	0.0685072	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.5399	-3.98682	-2.70233	-2.24383	0.271472	lidar	0.0124063	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	10.6457	-3.87901	-2.70872	-2.25517	0.219978	radar	-0.000718218	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.7401	-3.75918	-2.71369	-2.24166	0.22131	lidar	0.00185189	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.8403	-3.64476	-2.71849	-2.23886	0.204943	radar	0.102882	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.9343	-3.50938	-2.73805	-2.22032	0.212212	lidar	0.00687819	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.9786	-3.35572	-2.72363	-2.11917	0.388274	radar	0.0814672	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0531	-3.21179	-2.7382	-2.08981	0.39643	lidar	0.00493415	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.0989	-3.05988	-2.73851	-2.02312	0.478669	radar	0.260567	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.1611	-2.90879	-2.75379	-1.98973	0.485526	lidar	0.00257948	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.1488	-2.72591	-2.75508	-1.84112	0.718466	radar	0.321003	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.1772	-2.57454	-2.75518	-1.79501	0.725371	lidar	0.106977	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.1819	-2.41028	-2.76625	-1.70548	0.82362	radar	0.0361236	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.1918	-2.26068	-2.76118	-1.65647	0.827986	lidar	0.0648891	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.3054	-2.15516	-2.71438	-1.79043	0.475237	radar	-0.0159005	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3381	-1.99604	-2.73156	-1.76287	0.474786	lidar	0.00550198	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.277	-1.82908	-2.73189	-1.59514	0.755741	radar	0.0259163	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.271	-1.6713	-2.73943	-1.54828	0.760481	lidar	0.0550735	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.2758	-1.52285	-2.737	-1.52168	0.731979	radar	0.0433069	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.2649	-1.36771	-2.74333	-1.48065	0.732041	lidar	0.000305756	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.2067	-1.21102	-2.76317	-1.37128	0.870661	radar	0.0685279	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.1702	-1.06159	-2.76486	-1.32148	0.872472	lidar	0.0113603	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	11.0477	-0.90796	-2.81314	-1.15038	1.11296	radar	0.0749164	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	10.9747	-0.762035	-2.82234	-1.08601	1.11504	lidar	0.0482921	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	10.9165	-0.627035	-2.80285	-1.05567	1.05187	radar	0.0594823	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.8382	-0.484089	-2.81711	-1.00081	1.04641	lidar	5.19504e-005	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.665	-0.376692	-2.90738	-0.806232	1.32351	radar	0.0498748	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.5603	-0.269447	-2.91469	-0.741184	1.32085	lidar	0.00268336	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.4721	-0.165844	-2.85491	-0.718422	1.22163	radar	0.00267938	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.3488	-0.0837847	-2.83648	-0.642692	1.23484	lidar	-2.51542e-005	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.2071	-0.00439552	-2.85277	-0.551772	1.27785	radar	6.14279e-006	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.0652	0.044341	-2.82754	-0.462987	1.30432	lidar	0.00856098	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	9.92187	0.101299	-2.82169	-0.385843	1.31146	radar	0.0127082	9.89001	0.00816785	9.9	9.49949e-007	-2.72481	0.908268
1477010483009765	9.77072	0.128548	-2.80358	-0.294289	1.33801	lidar	0.00944258	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.6582	0.156164	-2.68428	-0.248971	1.27758	radar	-0.00314528	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.52165	0.178678	-2.67141	-0.174958	1.28472	lidar	0.11772	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.38423	0.195903	-2.66047	-0.104637	1.28568	radar	0.361528	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	9.2397	0.190362	-2.6516	-0.0213663	1.30284	lidar	0.0089182	9.25348	0.150166	9.25	0.15	-2.72658	0
1477010483284790	9.09511	0.189487	-2.6496	0.0490458	1.30108	radar	0.00182513	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.94971	0.196486	-2.65658	0.103981	1.2791	lidar	0.00931109	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.80487	0.19419	-2.67645	0.157285	1.25676	radar	0.225697	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.65961	0.192558	-2.68069	0.202748	1.22631	lidar	0.0107388	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.51022	0.175824	-2.69863	0.252443	1.20099	radar	0.0207177	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.36699	0.169016	-2.69685	0.286748	1.16126	lidar	0.00438764	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.2203	0.144355	-2.71656	0.325882	1.12501	radar	0.0374057	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.07372	0.111047	-2.72041	0.370159	1.1025	lidar	0.099627	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	7.87527	0.166865	-2.86873	0.276239	0.860827	radar	0.287254	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.72433	0.130761	-2.88283	0.312091	0.850089	lidar	0.393932	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.62248	0.0595186	-2.80365	0.398181	0.928479	radar	-0.000648131	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.48565	0.0471493	-2.79354	0.404149	0.87874	lidar	0.115223	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.3326	0.0166	-2.80955	0.412365	0.817419	radar	-0.000219679	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.18823	-0.0217741	-2.8005	0.433909	0.789089	lidar	0.0231669	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.07541	-0.113212	-2.75677	0.520762	0.867112	radar	-0.00121456	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.94627	-0.179029	-2.74924	0.558226	0.855166	lidar	0.000713149	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	6.84369	-0.288096	-2.72182	0.651275	0.936299	radar	0.0146027	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	6.73233	-0.373865	-2.71144	0.698376	0.931961	lidar	0.0488225	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	6.62811	-0.471804	-2.70315	0.753267	0.939132	radar	0.19002	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	6.5288	-0.5716	-2.69385	0.804111	0.939174	lidar	0.064817	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	6.44623	-0.702804	-2.6934	0.887203	0.988491	radar	0.332768	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	6.35899	-0.845319	-2.71503	0.958651	1.00552	lidar	0.00141753	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	6.37017	-1.07403	-2.74043	1.21162	1.36205	radar	-0.0093766	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	6.33268	-1.21266	-2.74514	1.28744	1.36962	lidar	0.0497464	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	6.31519	-1.38497	-2.76899	1.4086	1.45057	radar	-0.000194172	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	6.30634	-1.53933	-2.76722	1.49519	1.45814	lidar	0.127826	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	6.30882	-1.69189	-2.76275	1.57858	1.45939	radar	0.498735	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	6.32269	-1.84217	-2.75821	1.66294	1.46487	lidar	0.0542382	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	6.31161	-1.97217	-2.71122	1.68359	1.34926	radar	0.0515645	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	6.33651	-2.12154	-2.71365	1.75963	1.35062	lidar	0.0108006	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	6.32795	-2.24079	-2.66755	1.76561	1.23234	radar	0.0176805	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	6.35177	-2.38119	-2.68231	1.82212	1.22265	lidar	0.019566	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	6.39885	-2.53261	-2.71028	1.90414	1.25444	radar	0.0474803	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
1477010485059667	6.45025	-2.68397	-2.7271	1.9691	1.24578	lidar	0.00108164	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	6.49869	-2.82508	-2.72461	2.02109	1.21764	radar	0.0590839	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	6.56134	-2.96891	-2.73805	2.07987	1.20501	lidar	0.0146582	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	6.59969	-3.10111	-2.67609	2.08708	1.09026	radar	0.356127	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	6.63869	-3.27421	-2.72377	2.10268	1.02816	lidar	0.518736	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	6.6905	-3.41865	-2.72421	2.12675	0.978309	radar	0.0995207	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	6.73552	-3.58782	-2.76195	2.13549	0.917872	lidar	0.506187	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	6.79604	-3.72567	-2.74839	2.15627	0.869468	radar	0.00604664	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	6.87026	-3.86893	-2.765	2.18667	0.845993	lidar	0.0244421	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	6.96757	-4.01051	-2.80178	2.23244	0.848249	radar	0.937888	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	7.0275	-4.17971	-2.83572	2.22894	0.78296	lidar	0.35439	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	7.07114	-4.30639	-2.74276	2.20885	0.671792	radar	-0.00522345	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	7.13061	-4.46156	-2.76064	2.20583	0.620935	lidar	0.355461	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	7.20786	-4.59719	-2.76208	2.22012	0.592839	radar	0.0192622	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	7.25604	-4.75459	-2.77264	2.20294	0.531055	lidar	0.924302	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	7.36682	-4.89403	-2.84682	2.25113	0.575165	radar	0.000136569	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	7.42879	-5.05475	-2.86289	2.23605	0.516828	lidar	0.471378	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	7.48896	-5.1767	-2.83387	2.23027	0.468718	radar	0.0946102	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	7.5384	-5.33431	-2.85447	2.20329	0.405512	lidar	0.391286	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	7.60812	-5.46469	-2.82559	2.20072	0.366332	radar	0.129984	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	7.68569	-5.60798	-2.83443	2.20092	0.341421	lidar	0.0464843	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	7.7538	-5.73829	-2.79341	2.19019	0.291268	radar	0.088705	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	7.81422	-5.89293	-2.80434	2.17059	0.247285	lidar	0.247579	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	7.88619	-6.02051	-2.78394	2.16896	0.222965	radar	0.0779072	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	7.9666	-6.15003	-2.78423	2.17508	0.215469	lidar	0.0160765	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.08781	-6.27265	-2.87992	2.2298	0.296625	radar	-0.0036321	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
